23:16:39 INFO === Portfolio Backtest: 252d, 5 positions × 20% ===
23:16:39 INFO Starting equity: $5,000
23:16:39 INFO === SwingTrade Walk-Forward Backtest: 252d window, 7d hold ===
23:16:39 INFO Thresholds: score≥55, RS≥70, top 5/day
23:16:39 INFO Data: Polygon.io OHLCV (5yr) + FINVIZ fundamentals. Zacks/news/insider unavailable historically.
23:16:39 WARNING SURVIVORSHIP BIAS: Uses current S&P 500 membership. Historical index changes not accounted for. Expect live performance 3-5% below backtest estimates.
23:16:39 WARNING FUNDAMENTAL LOOK-AHEAD: yfinance current data applied to historical signals. Backtest WR inflated ~1-2pp. See audit #4 / module docstring for full fix plan. Set BACKTEST_NO_FUNDAMENTALS=1 to neutralize the fundamentals pillar.
23:16:39 INFO Slippage model: entry 3bps, exit 2bps, $0 commission. Signal at T close -> entry at T+1 open.
23:16:40 INFO Russell 1000: fetched 1008 tickers from iShares IWB
23:16:40 INFO Universe: 1016 tickers (S&P 500 + Russell 1000 merged) — will filter by price after download
23:16:40 INFO Loading from data archive (Parquet)...
23:16:41 INFO Archive: loaded 1002/1016 tickers in 1.0s
23:16:41 INFO Archive: 820 tickers pass price filter
23:16:41 INFO Ready: 820 tickers pass price filter
23:16:41 INFO Downloading SPY benchmark data...
23:16:41 INFO Backtest window: 2025-04-02 → 2026-04-02 (252 days)
23:16:41 INFO Active universe: 820 tickers
23:16:41 INFO Fetching yfinance info for 820 tickers (current snapshot — see audit #4 look-ahead warning above)...
23:16:41 INFO Fetching FINVIZ Elite bulk data...
23:16:42 INFO   FINVIZ: 11007 tickers loaded
01:32:39 INFO     → 5 picks (BUY:0 WATCH:5 total scored:33)
01:33:34 INFO   2025-12-08: 5 picks (BUY:0 WATCH:5 pool:28)
01:33:34 INFO     → 5 picks (BUY:0 WATCH:5 total scored:28)
01:34:29 INFO   2025-12-09: 5 picks (BUY:0 WATCH:5 pool:20)
01:34:29 INFO     → 5 picks (BUY:0 WATCH:5 total scored:20)
01:35:25 INFO   2025-12-10: 5 picks (BUY:0 WATCH:5 pool:23)
01:35:25 INFO     → 5 picks (BUY:0 WATCH:5 total scored:23)
01:36:20 INFO   2025-12-11: 5 picks (BUY:0 WATCH:5 pool:26)
01:36:20 INFO     → 5 picks (BUY:0 WATCH:5 total scored:26)
01:37:16 INFO   2025-12-12: 5 picks (BUY:0 WATCH:5 pool:34)
01:37:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:34)
01:38:12 INFO   2025-12-15: 5 picks (BUY:0 WATCH:5 pool:40)
01:38:12 INFO     → 5 picks (BUY:0 WATCH:5 total scored:40)
01:39:08 INFO   2025-12-16: 5 picks (BUY:1 WATCH:4 pool:21)
01:39:08 INFO     → 5 picks (BUY:1 WATCH:4 total scored:21)
01:40:05 INFO   2025-12-17: 5 picks (BUY:0 WATCH:5 pool:23)
01:40:05 INFO     → 5 picks (BUY:0 WATCH:5 total scored:23)
01:41:01 INFO   2025-12-18: 5 picks (BUY:0 WATCH:5 pool:34)
01:41:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:34)
01:41:57 INFO   2025-12-19: 5 picks (BUY:2 WATCH:3 pool:50)
01:41:57 INFO     → 5 picks (BUY:2 WATCH:3 total scored:50)
01:42:53 INFO   2025-12-22: 5 picks (BUY:1 WATCH:4 pool:31)
01:42:53 INFO     → 5 picks (BUY:1 WATCH:4 total scored:31)
01:43:50 INFO   2025-12-23: 5 picks (BUY:2 WATCH:3 pool:38)
01:43:50 INFO     → 5 picks (BUY:2 WATCH:3 total scored:38)
01:44:46 INFO   2025-12-24: 5 picks (BUY:2 WATCH:3 pool:38)
01:44:46 INFO     → 5 picks (BUY:2 WATCH:3 total scored:38)
01:45:43 INFO   2025-12-26: 5 picks (BUY:0 WATCH:5 pool:31)
01:45:43 INFO     → 5 picks (BUY:0 WATCH:5 total scored:31)
01:46:39 INFO   2025-12-29: 5 picks (BUY:0 WATCH:5 pool:26)
01:46:39 INFO     → 5 picks (BUY:0 WATCH:5 total scored:26)
01:47:36 INFO   2025-12-30: 5 picks (BUY:0 WATCH:5 pool:16)
01:47:36 INFO     → 5 picks (BUY:0 WATCH:5 total scored:16)
01:48:32 INFO   2025-12-31: 5 picks (BUY:0 WATCH:5 pool:10)
01:48:32 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
01:49:29 INFO   2026-01-02: 5 picks (BUY:0 WATCH:5 pool:20)
01:49:29 INFO     → 5 picks (BUY:0 WATCH:5 total scored:20)
01:50:26 INFO   2026-01-05: 5 picks (BUY:0 WATCH:5 pool:25)
01:50:26 INFO     → 5 picks (BUY:0 WATCH:5 total scored:25)
01:51:24 INFO   2026-01-06: 5 picks (BUY:1 WATCH:4 pool:27)
01:51:24 INFO     → 5 picks (BUY:1 WATCH:4 total scored:27)
01:52:21 INFO   2026-01-07: 5 picks (BUY:0 WATCH:5 pool:48)
01:52:21 INFO     → 5 picks (BUY:0 WATCH:5 total scored:48)
01:53:18 INFO   2026-01-08: 5 picks (BUY:1 WATCH:4 pool:69)
01:53:18 INFO     → 5 picks (BUY:1 WATCH:4 total scored:69)
01:54:15 INFO   2026-01-09: 5 picks (BUY:0 WATCH:5 pool:50)
01:54:15 INFO     → 5 picks (BUY:0 WATCH:5 total scored:50)
01:55:13 INFO   2026-01-12: 5 picks (BUY:0 WATCH:5 pool:43)
01:55:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:43)
01:56:11 INFO   2026-01-13: 5 picks (BUY:0 WATCH:5 pool:35)
01:56:11 INFO     → 5 picks (BUY:0 WATCH:5 total scored:35)
01:57:08 INFO   2026-01-14: 5 picks (BUY:4 WATCH:1 pool:40)
01:57:08 INFO     → 5 picks (BUY:4 WATCH:1 total scored:40)
01:58:06 INFO   2026-01-15: 5 picks (BUY:1 WATCH:4 pool:62)
01:58:06 INFO     → 5 picks (BUY:1 WATCH:4 total scored:62)
01:59:04 INFO   2026-01-16: 5 picks (BUY:2 WATCH:3 pool:71)
01:59:04 INFO     → 5 picks (BUY:2 WATCH:3 total scored:71)
02:00:01 INFO   2026-01-20: 5 picks (BUY:0 WATCH:5 pool:39)
02:00:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:39)
02:00:59 INFO   2026-01-21: 5 picks (BUY:2 WATCH:3 pool:59)
02:00:59 INFO     → 5 picks (BUY:2 WATCH:3 total scored:59)
02:01:58 INFO   2026-01-22: 5 picks (BUY:1 WATCH:4 pool:62)
02:01:58 INFO     → 5 picks (BUY:1 WATCH:4 total scored:62)
02:02:56 INFO   2026-01-23: 5 picks (BUY:0 WATCH:5 pool:44)
02:02:56 INFO     → 5 picks (BUY:0 WATCH:5 total scored:44)
02:03:55 INFO   2026-01-26: 5 picks (BUY:2 WATCH:3 pool:46)
02:03:55 INFO     → 5 picks (BUY:2 WATCH:3 total scored:46)
02:04:53 INFO   2026-01-27: 5 picks (BUY:1 WATCH:4 pool:47)
02:04:53 INFO     → 5 picks (BUY:1 WATCH:4 total scored:47)
02:05:52 INFO   2026-01-28: 5 picks (BUY:0 WATCH:5 pool:40)
02:05:52 INFO     → 5 picks (BUY:0 WATCH:5 total scored:40)
02:06:52 INFO   2026-01-29: 5 picks (BUY:0 WATCH:5 pool:54)
02:06:52 INFO     → 5 picks (BUY:0 WATCH:5 total scored:54)
02:07:51 INFO   2026-01-30: 5 picks (BUY:0 WATCH:5 pool:50)
02:07:51 INFO     → 5 picks (BUY:0 WATCH:5 total scored:50)
02:08:50 INFO   2026-02-02: 5 picks (BUY:1 WATCH:4 pool:61)
02:08:50 INFO     → 5 picks (BUY:1 WATCH:4 total scored:61)
02:09:49 INFO   2026-02-03: 5 picks (BUY:0 WATCH:5 pool:63)
02:09:49 INFO     → 5 picks (BUY:0 WATCH:5 total scored:63)
02:10:48 INFO   2026-02-04: 5 picks (BUY:1 WATCH:4 pool:72)
02:10:48 INFO     → 5 picks (BUY:1 WATCH:4 total scored:72)
02:11:47 INFO   2026-02-05: 5 picks (BUY:1 WATCH:4 pool:91)
02:11:47 INFO     → 5 picks (BUY:1 WATCH:4 total scored:91)
02:12:47 INFO   2026-02-06: 5 picks (BUY:1 WATCH:4 pool:71)
02:12:47 INFO     → 5 picks (BUY:1 WATCH:4 total scored:71)
02:13:46 INFO   2026-02-09: 5 picks (BUY:0 WATCH:5 pool:76)
02:13:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:76)
02:14:46 INFO   2026-02-10: 5 picks (BUY:1 WATCH:4 pool:89)
02:14:46 INFO     → 5 picks (BUY:1 WATCH:4 total scored:89)
02:15:46 INFO   2026-02-11: 5 picks (BUY:2 WATCH:3 pool:81)
02:15:46 INFO     → 5 picks (BUY:2 WATCH:3 total scored:81)
02:16:45 INFO   2026-02-12: 5 picks (BUY:2 WATCH:3 pool:59)
02:16:45 INFO     → 5 picks (BUY:2 WATCH:3 total scored:59)
02:17:46 INFO   2026-02-13: 5 picks (BUY:1 WATCH:4 pool:67)
02:17:46 INFO     → 5 picks (BUY:1 WATCH:4 total scored:67)
02:18:46 INFO   2026-02-17: 5 picks (BUY:2 WATCH:3 pool:67)
02:18:46 INFO     → 5 picks (BUY:2 WATCH:3 total scored:67)
02:19:46 INFO   2026-02-18: 5 picks (BUY:2 WATCH:3 pool:79)
02:19:46 INFO     → 5 picks (BUY:2 WATCH:3 total scored:79)
02:20:46 INFO   2026-02-19: 5 picks (BUY:0 WATCH:5 pool:64)
02:20:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:64)
02:21:46 INFO   2026-02-20: 5 picks (BUY:0 WATCH:5 pool:78)
02:21:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:78)
02:22:46 INFO   2026-02-23: 5 picks (BUY:1 WATCH:4 pool:66)
02:22:46 INFO     → 5 picks (BUY:1 WATCH:4 total scored:66)
02:23:46 INFO   2026-02-24: 5 picks (BUY:1 WATCH:4 pool:68)
02:23:46 INFO     → 5 picks (BUY:1 WATCH:4 total scored:68)
02:24:46 INFO   2026-02-25: 5 picks (BUY:0 WATCH:5 pool:52)
02:24:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:52)
02:25:47 INFO   2026-02-26: 5 picks (BUY:1 WATCH:4 pool:56)
02:25:47 INFO     → 5 picks (BUY:1 WATCH:4 total scored:56)
02:26:47 INFO   2026-02-27: 5 picks (BUY:0 WATCH:5 pool:71)
02:26:47 INFO     → 5 picks (BUY:0 WATCH:5 total scored:71)
02:27:48 INFO   2026-03-02: 5 picks (BUY:2 WATCH:3 pool:53)
02:27:48 INFO     → 5 picks (BUY:2 WATCH:3 total scored:53)
02:28:48 INFO   2026-03-03: 5 picks (BUY:1 WATCH:4 pool:56)
02:28:48 INFO     → 5 picks (BUY:1 WATCH:4 total scored:56)
02:29:49 INFO   2026-03-04: 5 picks (BUY:1 WATCH:4 pool:52)
02:29:49 INFO     → 5 picks (BUY:1 WATCH:4 total scored:52)
02:30:50 INFO   2026-03-05: 5 picks (BUY:0 WATCH:5 pool:40)
02:30:50 INFO     → 5 picks (BUY:0 WATCH:5 total scored:40)
02:31:52 INFO   2026-03-06: 5 picks (BUY:0 WATCH:5 pool:34)
02:31:52 INFO     → 5 picks (BUY:0 WATCH:5 total scored:34)
02:32:53 INFO   2026-03-09: 5 picks (BUY:0 WATCH:5 pool:31)
02:32:53 INFO     → 5 picks (BUY:0 WATCH:5 total scored:31)
02:33:55 INFO   2026-03-10: 5 picks (BUY:0 WATCH:5 pool:19)
02:33:55 INFO     → 5 picks (BUY:0 WATCH:5 total scored:19)
02:34:57 INFO   2026-03-11: 5 picks (BUY:0 WATCH:5 pool:25)
02:34:57 INFO     → 5 picks (BUY:0 WATCH:5 total scored:25)
02:35:59 INFO   2026-03-12: 5 picks (BUY:0 WATCH:5 pool:24)
02:35:59 INFO     → 5 picks (BUY:0 WATCH:5 total scored:24)
02:37:01 INFO   2026-03-13: 5 picks (BUY:0 WATCH:5 pool:27)
02:37:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:27)
02:38:02 INFO   2026-03-16: 5 picks (BUY:1 WATCH:4 pool:30)
02:38:02 INFO     → 5 picks (BUY:1 WATCH:4 total scored:30)
02:39:04 INFO   2026-03-17: 5 picks (BUY:0 WATCH:5 pool:29)
02:39:04 INFO     → 5 picks (BUY:0 WATCH:5 total scored:29)
02:40:06 INFO   2026-03-18: 5 picks (BUY:0 WATCH:5 pool:29)
02:40:06 INFO     → 5 picks (BUY:0 WATCH:5 total scored:29)
02:41:08 INFO   2026-03-19: 5 picks (BUY:0 WATCH:5 pool:25)
02:41:08 INFO     → 5 picks (BUY:0 WATCH:5 total scored:25)
02:42:10 INFO   2026-03-20: 5 picks (BUY:0 WATCH:5 pool:18)
02:42:10 INFO     → 5 picks (BUY:0 WATCH:5 total scored:18)
02:43:12 INFO   2026-03-23: 5 picks (BUY:0 WATCH:5 pool:26)
02:43:12 INFO     → 5 picks (BUY:0 WATCH:5 total scored:26)
02:44:16 INFO   2026-03-24: 5 picks (BUY:0 WATCH:5 pool:23)
02:44:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:23)
02:45:21 INFO   2026-03-25: 5 picks (BUY:0 WATCH:5 pool:21)
02:45:21 INFO     → 5 picks (BUY:0 WATCH:5 total scored:21)
02:46:25 INFO   2026-03-26: 5 picks (BUY:0 WATCH:5 pool:29)
02:46:25 INFO     → 5 picks (BUY:0 WATCH:5 total scored:29)
02:47:30 INFO   2026-03-27: 5 picks (BUY:0 WATCH:5 pool:20)
02:47:30 INFO     → 5 picks (BUY:0 WATCH:5 total scored:20)
02:48:34 INFO   2026-03-30: 5 picks (BUY:0 WATCH:3 pool:9)
02:48:34 INFO     → 5 picks (BUY:0 WATCH:3 total scored:9)
02:49:39 INFO   2026-03-31: 5 picks (BUY:0 WATCH:5 pool:17)
02:49:39 INFO     → 5 picks (BUY:0 WATCH:5 total scored:17)
02:50:43 INFO   2026-04-01: 5 picks (BUY:0 WATCH:3 pool:19)
02:50:43 INFO     → 5 picks (BUY:0 WATCH:3 total scored:19)
02:51:48 INFO   2026-04-02: 5 picks (BUY:0 WATCH:5 pool:32)
02:51:48 INFO     → 5 picks (BUY:0 WATCH:5 total scored:32)
02:51:48 INFO Loading OHLCV for 243 tickers for trail simulation...
02:52:00 INFO Loaded OHLCV for 237/243 tickers

======================================================================
PORTFOLIO BACKTEST RESULTS
Config: 5 positions × 20%, score≥55, RS≥70, 252d window
Trailing stop: activate at +2.0%, trail 1.25×ATR
Excluded setups: 52wk Breakout
======================================================================
Starting Equity:  $     5,000
Final Equity:     $     3,332  (-33.4%)
Total P&L:        $    -1,668
Total Trades:     199
Win Rate (raw):   28.1%  (56W / 143L)
Win Rate (adj):   24.1%  (minus 4pp survivorship haircut — Audit #1 Tier 1)
Avg Win:          +4.87%
Avg Loss:         -3.33%
Profit Factor:    0.57
Max Drawdown:     35.0%
Avg Monthly P&L:  $-157
Positive Months:  3/11

Monthly P&L:
  2025-06: $    -550  ------------------
  2025-07: $    -113  ---
  2025-08: $    +163  +++++
  2025-09: $     +52  +
  2025-10: $    -448  --------------
  2025-11: $    -374  ------------
  2025-12: $    -318  ----------
  2026-01: $     -16  
  2026-02: $     +58  +
  2026-03: $    -159  -----
  2026-04: $     -19  

Exit Reasons:
  stop_loss             103 trades
  trailing_stop          39 trades
  gap_through_stop       29 trades
  time_stop              23 trades
  end_of_backtest         5 trades

Setup Breakdown:
  VCP Breakout                  42 trades   38.1% WR  $      -3
  Bounce off Support             2 trades    0.0% WR  $     -31
  Squeeze Expansion              1 trades    0.0% WR  $     -55
  EMA21 Pullback                12 trades   33.3% WR  $     -97
  Near-VCP Breakout             14 trades   21.4% WR  $    -135
  52wk Breakout                 42 trades   28.6% WR  $    -222
  Pocket Pivot                  32 trades   18.8% WR  $    -228
  Trend Continuation            54 trades   27.8% WR  $    -897

Results saved: /Volumes/MyMacDisk/Claude Skills/SwingTrade/cache/portfolio_backtest.json
