13:27:44 INFO === Portfolio Backtest: 252d, 5 positions × 25% ===
13:27:44 INFO Starting equity: $5,000
13:27:44 INFO === SwingTrade Walk-Forward Backtest: 252d window, 7d hold ===
13:27:44 INFO Thresholds: score≥55, RS≥65, top 5/day
13:27:44 INFO Data: Polygon.io OHLCV (5yr) + FINVIZ fundamentals. Zacks/news/insider unavailable historically.
13:27:44 WARNING SURVIVORSHIP BIAS: Uses current S&P 500 membership. Historical index changes not accounted for. Expect live performance 3-5% below backtest estimates.
13:27:44 WARNING FUNDAMENTAL LOOK-AHEAD: yfinance current data applied to historical signals. Backtest WR inflated ~1-2pp. See audit #4 / module docstring for full fix plan. Set BACKTEST_NO_FUNDAMENTALS=1 to neutralize the fundamentals pillar.
13:27:44 INFO Slippage model: entry 3bps, exit 2bps, $0 commission. Signal at T close -> entry at T+1 open.
13:27:46 INFO Russell 1000: fetched 1008 tickers from iShares IWB
13:27:46 INFO Universe: 1016 tickers (S&P 500 + Russell 1000 merged) — will filter by price after download
13:27:46 INFO Loading from data archive (Parquet)...
13:27:47 INFO Archive: loaded 1002/1016 tickers in 1.0s
13:27:48 INFO Archive: 819 tickers pass price filter
13:27:48 INFO Ready: 819 tickers pass price filter
13:27:48 INFO Downloading SPY benchmark data...
13:27:48 INFO Backtest window: 2025-04-02 → 2026-04-02 (252 days)
13:27:48 INFO Active universe: 819 tickers
13:27:48 INFO Fetching yfinance info for 819 tickers (current snapshot — see audit #4 look-ahead warning above)...
13:27:49 INFO Fetching FINVIZ Elite bulk data...
13:27:49 INFO   FINVIZ: 11014 tickers loaded
16:03:27 INFO   2025-12-10: 5 picks (BUY:0 WATCH:5 pool:10)
16:03:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
16:04:34 INFO   2025-12-11: 5 picks (BUY:0 WATCH:5 pool:7)
16:04:34 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
16:05:39 INFO   2025-12-12: 1 picks (BUY:0 WATCH:1 pool:1)
16:05:39 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
16:06:44 INFO   2025-12-15: 5 picks (BUY:0 WATCH:5 pool:8)
16:06:44 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
16:07:46 INFO   2025-12-16: 3 picks (BUY:0 WATCH:3 pool:3)
16:07:46 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
16:08:48 INFO   2025-12-17: 1 picks (BUY:0 WATCH:1 pool:1)
16:08:48 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
16:09:49 INFO   2025-12-18: 1 picks (BUY:0 WATCH:1 pool:1)
16:09:49 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
16:10:50 INFO   2025-12-19: 5 picks (BUY:0 WATCH:5 pool:17)
16:10:50 INFO     → 5 picks (BUY:0 WATCH:5 total scored:17)
16:11:51 INFO   2025-12-22: 4 picks (BUY:0 WATCH:4 pool:4)
16:11:51 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
16:12:52 INFO   2025-12-23: 5 picks (BUY:0 WATCH:5 pool:6)
16:12:52 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:13:54 INFO   2025-12-24: 5 picks (BUY:0 WATCH:5 pool:6)
16:13:54 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:14:55 INFO   2025-12-26: 5 picks (BUY:0 WATCH:5 pool:7)
16:14:55 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
16:16:00 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
16:17:06 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
16:18:10 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
16:19:14 INFO   2026-01-02: 1 picks (BUY:0 WATCH:1 pool:1)
16:19:14 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
16:20:19 INFO   2026-01-05: 3 picks (BUY:0 WATCH:3 pool:3)
16:20:19 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
16:21:19 INFO   2026-01-06: 5 picks (BUY:0 WATCH:5 pool:7)
16:21:19 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
16:22:21 INFO   2026-01-07: 5 picks (BUY:0 WATCH:5 pool:8)
16:22:21 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
16:23:22 INFO   2026-01-08: 5 picks (BUY:0 WATCH:5 pool:9)
16:23:22 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:24:24 INFO   2026-01-09: 3 picks (BUY:0 WATCH:3 pool:3)
16:24:24 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
16:25:26 INFO   2026-01-12: 5 picks (BUY:0 WATCH:5 pool:5)
16:25:26 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
16:26:29 INFO   2026-01-13: 5 picks (BUY:0 WATCH:5 pool:6)
16:26:29 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:27:30 INFO   2026-01-14: 5 picks (BUY:0 WATCH:5 pool:9)
16:27:30 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:28:31 INFO   2026-01-15: 5 picks (BUY:0 WATCH:5 pool:9)
16:28:31 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:29:33 INFO   2026-01-16: 5 picks (BUY:0 WATCH:5 pool:12)
16:29:33 INFO     → 5 picks (BUY:0 WATCH:5 total scored:12)
16:30:34 INFO   2026-01-20: 4 picks (BUY:0 WATCH:4 pool:4)
16:30:34 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
16:31:36 INFO   2026-01-21: 5 picks (BUY:0 WATCH:5 pool:9)
16:31:36 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:32:39 INFO   2026-01-22: 5 picks (BUY:0 WATCH:5 pool:6)
16:32:39 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:33:41 INFO   2026-01-23: 5 picks (BUY:0 WATCH:5 pool:8)
16:33:41 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
16:34:44 INFO   2026-01-26: 5 picks (BUY:0 WATCH:5 pool:11)
16:34:44 INFO     → 5 picks (BUY:0 WATCH:5 total scored:11)
16:35:47 INFO   2026-01-27: 5 picks (BUY:0 WATCH:5 pool:6)
16:35:47 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:36:50 INFO   2026-01-28: 5 picks (BUY:0 WATCH:5 pool:5)
16:36:50 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
16:37:53 INFO   2026-01-29: 5 picks (BUY:0 WATCH:5 pool:10)
16:37:53 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
16:38:56 INFO   2026-01-30: 5 picks (BUY:0 WATCH:5 pool:9)
16:38:56 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:39:58 INFO   2026-02-02: 5 picks (BUY:0 WATCH:5 pool:10)
16:39:58 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
16:41:00 INFO   2026-02-03: 5 picks (BUY:0 WATCH:5 pool:12)
16:41:00 INFO     → 5 picks (BUY:0 WATCH:5 total scored:12)
16:42:03 INFO   2026-02-04: 5 picks (BUY:0 WATCH:5 pool:18)
16:42:03 INFO     → 5 picks (BUY:0 WATCH:5 total scored:18)
16:43:05 INFO   2026-02-05: 5 picks (BUY:0 WATCH:5 pool:20)
16:43:05 INFO     → 5 picks (BUY:0 WATCH:5 total scored:20)
16:44:09 INFO   2026-02-06: 5 picks (BUY:0 WATCH:5 pool:16)
16:44:09 INFO     → 5 picks (BUY:0 WATCH:5 total scored:16)
16:45:13 INFO   2026-02-09: 5 picks (BUY:0 WATCH:5 pool:20)
16:45:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:20)
16:46:17 INFO   2026-02-10: 5 picks (BUY:0 WATCH:5 pool:18)
16:46:17 INFO     → 5 picks (BUY:0 WATCH:5 total scored:18)
16:47:21 INFO   2026-02-11: 5 picks (BUY:0 WATCH:5 pool:15)
16:47:21 INFO     → 5 picks (BUY:0 WATCH:5 total scored:15)
16:48:24 INFO   2026-02-12: 4 picks (BUY:0 WATCH:4 pool:4)
16:48:24 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
16:49:27 INFO   2026-02-13: 5 picks (BUY:0 WATCH:5 pool:11)
16:49:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:11)
16:50:30 INFO   2026-02-17: 5 picks (BUY:0 WATCH:5 pool:7)
16:50:30 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
16:51:33 INFO   2026-02-18: 5 picks (BUY:0 WATCH:5 pool:9)
16:51:33 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
16:52:36 INFO   2026-02-19: 5 picks (BUY:0 WATCH:5 pool:5)
16:52:36 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
16:53:40 INFO   2026-02-20: 5 picks (BUY:0 WATCH:5 pool:5)
16:53:40 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
16:54:43 INFO   2026-02-23: 5 picks (BUY:0 WATCH:5 pool:5)
16:54:43 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
16:55:46 INFO   2026-02-24: 5 picks (BUY:0 WATCH:5 pool:8)
16:55:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
16:56:50 INFO   2026-02-25: 5 picks (BUY:0 WATCH:5 pool:8)
16:56:50 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
16:57:53 INFO   2026-02-26: 2 picks (BUY:0 WATCH:2 pool:2)
16:57:53 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
16:58:57 INFO   2026-02-27: 5 picks (BUY:0 WATCH:5 pool:6)
16:58:57 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
17:00:01 INFO   2026-03-02: 5 picks (BUY:0 WATCH:5 pool:19)
17:00:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:19)
17:01:06 INFO   2026-03-03: 5 picks (BUY:0 WATCH:5 pool:14)
17:01:06 INFO     → 5 picks (BUY:0 WATCH:5 total scored:14)
17:02:11 INFO   2026-03-04: 5 picks (BUY:0 WATCH:5 pool:11)
17:02:11 INFO     → 5 picks (BUY:0 WATCH:5 total scored:11)
17:03:16 INFO   2026-03-05: 5 picks (BUY:0 WATCH:5 pool:11)
17:03:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:11)
17:04:31 INFO   2026-03-06: 5 picks (BUY:0 WATCH:5 pool:5)
17:04:31 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
17:05:44 INFO   2026-03-09: 4 picks (BUY:0 WATCH:4 pool:4)
17:05:44 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
17:06:49 INFO   2026-03-10: 2 picks (BUY:0 WATCH:2 pool:2)
17:06:49 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
17:07:55 INFO   2026-03-11: 4 picks (BUY:0 WATCH:4 pool:4)
17:07:55 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
17:09:01 INFO   2026-03-12: 5 picks (BUY:0 WATCH:5 pool:6)
17:09:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
17:10:07 INFO   2026-03-13: 5 picks (BUY:0 WATCH:5 pool:8)
17:10:07 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
17:11:14 INFO   2026-03-16: 5 picks (BUY:0 WATCH:5 pool:8)
17:11:14 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
17:12:20 INFO   2026-03-17: 5 picks (BUY:0 WATCH:5 pool:9)
17:12:20 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
17:13:28 INFO   2026-03-18: 5 picks (BUY:0 WATCH:5 pool:8)
17:13:28 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
17:14:35 INFO   2026-03-19: 4 picks (BUY:0 WATCH:1 pool:4)
17:14:35 INFO     → 4 picks (BUY:0 WATCH:1 total scored:4)
17:15:42 INFO   2026-03-20: 4 picks (BUY:0 WATCH:0 pool:4)
17:15:42 INFO     → 4 picks (BUY:0 WATCH:0 total scored:4)
17:16:49 INFO   2026-03-23: 5 picks (BUY:0 WATCH:1 pool:6)
17:16:49 INFO     → 5 picks (BUY:0 WATCH:1 total scored:6)
17:17:57 INFO   2026-03-24: 1 picks (BUY:0 WATCH:0 pool:1)
17:17:57 INFO     → 1 picks (BUY:0 WATCH:0 total scored:1)
17:19:06 INFO   2026-03-25: 4 picks (BUY:0 WATCH:0 pool:4)
17:19:06 INFO     → 4 picks (BUY:0 WATCH:0 total scored:4)
17:20:15 INFO   2026-03-26: 5 picks (BUY:0 WATCH:0 pool:5)
17:20:15 INFO     → 5 picks (BUY:0 WATCH:0 total scored:5)
17:21:25 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
17:22:35 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
17:23:44 INFO   2026-03-31: 1 picks (BUY:0 WATCH:0 pool:1)
17:23:44 INFO     → 1 picks (BUY:0 WATCH:0 total scored:1)
17:24:53 INFO   2026-04-01: 1 picks (BUY:0 WATCH:0 pool:1)
17:24:53 INFO     → 1 picks (BUY:0 WATCH:0 total scored:1)
17:26:03 INFO   2026-04-02: 5 picks (BUY:0 WATCH:2 pool:6)
17:26:03 INFO     → 5 picks (BUY:0 WATCH:2 total scored:6)
17:26:03 INFO Loading OHLCV for 211 tickers for trail simulation...
17:26:04 INFO Loaded OHLCV for 162/211 tickers

======================================================================
PORTFOLIO BACKTEST RESULTS
Config: 5 positions × 25%, score≥55, RS≥65, 252d window
Trailing stop: activate at +2.0%, trail 1.25×ATR
Excluded setups: 52wk Breakout
======================================================================
Starting Equity:  $     5,000
Final Equity:     $     4,913  (-1.7%)
Total P&L:        $       -87
Total Trades:     137
Win Rate (raw):   38.7%  (53W / 84L)
Win Rate (adj):   34.7%  (minus 4pp survivorship haircut — Audit #1 Tier 1)
Avg Win:          +4.82%
Avg Loss:         -3.08%
Profit Factor:    0.99
Max Drawdown:     17.0%
Avg Monthly P&L:  $-8
Positive Months:  7/11

Monthly P&L:
  2025-06: $    -622  --------------------
  2025-07: $    +164  +++++
  2025-08: $    +423  ++++++++++++++
  2025-09: $    +143  ++++
  2025-10: $    -321  ----------
  2025-11: $    -286  ---------
  2025-12: $    -114  ---
  2026-01: $    +111  +++
  2026-02: $    +244  ++++++++
  2026-03: $     +77  ++
  2026-04: $     +94  +++

Exit Reasons:
  stop_loss              61 trades
  trailing_stop          44 trades
  gap_through_stop       15 trades
  time_stop              15 trades
  end_of_backtest         2 trades

Setup Breakdown:
  Pocket Pivot                  24 trades   58.3% WR  $    +272
  EMA21 Pullback                 5 trades   60.0% WR  $    +222
  Near-VCP Breakout              8 trades   37.5% WR  $    +199
  52wk Breakout                 32 trades   40.6% WR  $     +50
  Squeeze Expansion              1 trades  100.0% WR  $     +48
  VCP Breakout                  30 trades   30.0% WR  $    -368
  Trend Continuation            37 trades   27.0% WR  $    -510

Results saved: /Volumes/MyMacDisk/Claude Skills/SwingTrade/cache/portfolio_backtest.json
-438  --------------
  2025-11: $    -349  -----------
  2025-12: $    -362  ------------
  2026-01: $    +118  +++
  2026-02: $    +134  ++++
  2026-03: $    -201  ------
  2026-04: $     -27  

Exit Reasons:
  stop_loss              91 trades
  trailing_stop          36 trades
  time_stop              24 trades
  gap_through_stop       19 trades
  end_of_backtest         4 trades

Setup Breakdown:
  Near-VCP Breakout             12 trades   33.3% WR  $     +58
  EMA21 Pullback                11 trades   36.4% WR  $      +6
  Squeeze Expansion              3 trades   66.7% WR  $      -2
  Bounce off Support             2 trades    0.0% WR  $      -7
  VCP Breakout                  30 trades   30.0% WR  $    -182
  Pocket Pivot                  33 trades   30.3% WR  $    -190
  52wk Breakout                 43 trades   27.9% WR  $    -381
  Trend Continuation            40 trades   25.0% WR  $    -582

Results saved: /Volumes/MyMacDisk/Claude Skills/SwingTrade/cache/portfolio_backtest.json
